0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.21760831995853344,0.28216898756450154,0.3863720623370596,0.2613062493772677,0.32888531293407364,0.24932667467078495,0.4020299337728522,0.24462968968122017,0.26534766832424145,0.2792391044575925,0.28544089134358963,0.38461696246105104,0.2919364539885605,0.24119412640287488,0.3997134551507959,0.2931191236575882,0.28365125333027313,0.22966435618803197,0.338483473799457,0.37860546386133004,0.23925131324016014,0.41781759562088866,0.2684098353611281,0.3283006676318191,0.30016721023674875,0.3224435568856599,0.3346727640059889,0.40179137295809014,0.340828945780883,0.32937826518643576,0.24248553825809185,0.3715572117702456,0.27315311379585994,0.4635832229152437,0.33403871534484436,0.2425068388530985,0.2720300206030097,0.3116520851902224,0.36942704631392426,0.24158352214757003,0.46826487996424226,0.3161974877119384,0.3539891066174918,0.22629571082159042,0.27476749242712006,0.390664640772859,0.31463072742127346,0.3255580055421949,0.48668531347811056,0.29386022905222997,0.3533382390882756,0.27022887761073944,0.24824044434088827,0.2916351507924743,0.22473760941419343,0.28679892383005023,0.23881499316857885,0.28250657641699944,0.2554146451376982,0.2931850245002366,0.22543565674523103,0.2766038432551124,0.35953247287617957,0.40992009766172255,0.24354913720662588,0.23774545610546968,0.26146387342488714,0.32074853298819833,0.2731555148779217,0.2787702682889341,0.35848544692934675,0.3223205112512868,0.5105911568639666,0.2851372189352086,0.301594191389287,0.34975106876543516,0.32477176867085844,0.2456486619104068,0.37425510694071995,0.3055367873622868,0.281710519404292,0.35137525809867015,0.27244742849810194,0.23603620991558563,0.3795402213791456,0.38467580904779325,0.24711993069994279,0.21797282839240215,0.39011543883336425,0.27544530515986515,0.2678128404833011,0.28823614958291577,0.42718837350640493,0.3787742225700272,0.3147956701670316,0.25924585751136703,0.2915784412954024,0.29240723898538257,0.2274023894358204,0.30268437281874416
0.2892167304081423,0.23366779259839318,0.44795592791513555,0.33033492989412905,0.24991126073061454,0.24056736367674422,0.2524330281081168,0.3142305844184581,0.2447983200764483,0.3692413546513479,0.2623484419300025,0.3434977972629501,0.2791695872959931,0.37599825378648993,0.473260508433148,0.37256389711229154,0.2575368940680534,0.43671305375846486,0.4839412336267364,0.3357599581179912,0.34973599303811126,0.28381241664398205,0.3179294870111118,0.2736429328414917,0.34881932888428857,0.2468735477098192,0.2272209492731148,0.3160642962604667,0.42727754982683136,0.2677090163303653,0.23446373845051063,0.3861798594282094,0.33429916619240285,0.3761757677255709,0.22333914633684515,0.3936517428673486,0.3158096866264166,0.2235413533141264,0.3386201023550264,0.26760824234582137,0.285501955721796,0.2545303230126382,0.2232824687666748,0.2983778802517751,0.24714808261786136,0.2781139875920673,0.3777455669315019,0.24153160701688436,0.3119835475870351,0.3334105203267647,0.26773709605635615,0.4161059047673264,0.27628505323891145,0.390585521335299,0.27146244288985316,0.31648883054518495,0.3130855336554607,0.3727680282369781,0.3242009033950019,0.35862717038308267,0.29572414851658685,0.30642926837132883,0.22509890620508013,0.2972770991396158,0.29559262812984094,0.4430112338775035,0.2780298031244369,0.2888368327598501,0.40655584879174206,0.494540464759029,0.2848085847395185,0.30242182642711307,0.27846919500952405,0.27028014617661816,0.22138207729518555,0.2570107658777411,0.2543031293120097,0.30970433984649204,0.25067677139015276,0.329607998955886,0.23654222289791477,0.26087564291329035,0.35010959364370753,0.22353729849413725,0.22722933277082258,0.2411643932548263,0.36284811771306436,0.341685439184541,0.3163669477439489,0.4095602350172311,0.3425875271036659,0.25138405630164146,0.29088567747359606,0.37143125738478555,0.3038628719276705,0.3144095841774531,0.36355703232358083,0.4320557494768222,0.47738943549620977,0.37177689120074986
0.3327143894176538,0.26395009980968226,0.311278728343343,0.3079617902816279,0.3675161850387941,0.33080950561817507,0.307269318315119,0.26031811451329834,0.4506506564901992,0.30630286151730696,0.30699980504669777,0.2649728212749831,0.2670568208810536,0.26778189220985554,0.3390220174425243,0.2637098229693145,0.35427588003482,0.30615376887179724,0.34305658989835086,0.2699202659316859,0.40287733682067794,0.32540644492878945,0.31850175473241116,0.26261416140822086,0.40136889242120555,0.26308978372818187,0.36106032579636754,0.4019445527665132,0.27705191169637294,0.28151426577826455,0.31879567238336015,0.3430534705525584,0.3062440766693075,0.30484297790340453,0.27846673113972137,0.3693346458903756,0.2824807205778438,0.4518166579098225,0.3838444045348725,0.49675093517128616,0.3520681644083408,0.2986450440768077,0.27482937560775367,0.29230963301773943,0.3588156365100383,0.2770558913231435,0.29299268353905994,0.4031719792341238,0.40471665671974044,0.26446188668322795,0.26876327493458074,0.5196112885316805,0.2637924182331275,0.3618104024225587,0.26164771444820845,0.4136746488777775,0.27480774393142937,0.3865137405879946,0.36358196482456634,0.26481329730021275,0.4730644319704489,0.30228569614622325,0.3184680600812974,0.38337111389819284,0.3873646611712506,0.3867511568311769,0.25725355284776624,0.437392081766043,0.26422982346920565,0.2937389350817897,0.317658371591112,0.27255602659411843,0.2786278730094781,0.4164830877531548,0.2711288568656569,0.3455999150493742,0.4442749509151177,0.28778683146597134,0.3485510426009973,0.26418481659014903,0.32756254572497295,0.26470305681129896,0.2825859446200035,0.2630141239487416,0.260783275027958,0.4134978552243293,0.31122224390839287,0.2654412015760688,0.32298636836499683,0.26140755150680395,0.3205391631326166,0.3428160595206869,0.34487203230586166,0.2641717355776325,0.3959305261036636,0.34971549078727354,0.2764024887954621,0.340845058344494,0.2929018327862663,0.3474152238964616
0.4875925645185593,0.3559330586084043,0.3614533645870097,0.3131995412461055,0.26714982312978497,0.2799218090708916,0.3281827549927849,0.27366316702772286,0.3124060595011342,0.517911741334021,0.363422019398529,0.28597497122629495,0.2812221768527427,0.28832120449920984,0.36866057117640666,0.42998016818343304,0.27821571793939665,0.4211361277681607,0.34221756590186425,0.3098557432048267,0.2846907989590914,0.31486984540918456,0.3904084617404684,0.31851862062602093,0.34377632733034924,0.2862972504773918,0.38116550900211066,0.2684982334507109,0.2781355016547807,0.3184083652290716,0.29981612085523995,0.2705070563641375,0.4068757834987791,0.2982599478341282,0.41865682169613805,0.27923410917082436,0.3281764504682123,0.3731606104854444,0.4693972570470018,0.2713400714496863,0.27209079529155183,0.3504872532791301,0.3268860846812649,0.38208319438923477,0.34788198689450434,0.4230613067544764,0.314722478422856,0.3225907044427236,0.26871676849168685,0.31775633582437096,0.2798819626154718,0.28455673909307233,0.29180998064249736,0.3296843780418057,0.32826808096370874,0.3178212499664925,0.3209157896245129,0.36256341586560653,0.32580331726206707,0.27041808479214274,0.30594244375949764,0.3647519433816884,0.3425257147671132,0.38656515661557883,0.33085348328454456,0.46547136175677245,0.2798761070002072,0.42250738953973493,0.2680704772790281,0.29836083468484165,0.2998241513691138,0.34119811596676636,0.279822313366364,0.32781290604906943,0.31790830243874213,0.2799341859831575,0.3506269202053021,0.30551487159569146,0.3104406109292938,0.4415127641528885,0.3125300575750359,0.4035237107659095,0.2802225327972744,0.295993678260277,0.29239684121689474,0.3153993980557562,0.36707655737271316,0.47324466386517733,0.3416369138487492,0.2841084499163849,0.36864700514724447,0.3717270259587766,0.3604030827182163,0.30595505426180664,0.2992142721871385,0.2840180271748915,0.3463960504026224,0.2828682308223424,0.28633347437021495,0.46300516125356256
0.33192801314786374,0.29399269414532475,0.37525957890324,0.29633530829365057,0.2860626493274248,0.3440967580992419,0.3653937706551772,0.24918149519272156,0.24334223404451982,0.4361071439451822,0.32048788515091964,0.2835411532577609,0.35110573361446074,0.24425700979845452,0.3263650071303222,0.2736045721954157,0.2441846968026062,0.3511436593427933,0.24023586659971713,0.25318541211202056,0.24815161697533517,0.24353176911585422,0.3130407093164451,0.38354026966361765,0.35194629945862776,0.29153888974024517,0.28061922845158604,0.25801627447394926,0.24959606358713274,0.3374796872823629,0.30010548886008953,0.24133832938142077,0.39769588443685583,0.26738220640310495,0.36154302933736515,0.30787806285081554,0.3510852790292538,0.24501183239307797,0.2606302434680468,0.27544945048153724,0.4226568885707958,0.2875994121947003,0.3346439433762737,0.35107591032546054,0.26740314295152606,0.30141405907705104,0.3871015946049329,0.25129216646957375,0.3543347153987937,0.2425058093955103,0.27437885638010723,0.30984929326366184,0.34101421169891816,0.30401748566596193,0.4103079737811083,0.2512135181427994,0.30719193963021674,0.2985704324454741,0.28483125750115923,0.24147090075979352,0.23684279284097123,0.2646370651151344,0.27792093741434265,0.26028843342980396,0.3026203468599555,0.3749843472241735,0.37370133482959905,0.26612919329705204,0.38991528751323534,0.27838889967414737,0.24829729337733336,0.26811022491960645,0.23904743788538751,0.2845922248576005,0.36538406298249393,0.28722173446252325,0.2761931085226314,0.29516535765050217,0.24554592219059976,0.26528820208111187,0.36474989503785776,0.2551525043694939,0.26671266508824565,0.3431546240165618,0.2932863511457428,0.25897872458892207,0.2692703830210159,0.4115005156520659,0.29453814851986215,0.3019601510682291,0.3783837729545635,0.25461093115831146,0.35914069995194636,0.25603160529488145,0.32580826941764934,0.24893834340931598,0.2534400620456377,0.40055752124763416,0.4957581811011712,0.2423455102482355
0.27346051906560587,0.34961748431382234,0.25739158303175425,0.35005816674905793,0.25789339670482286,0.32405831009367325,0.4251502470346031,0.36342817460288046,0.2789795014270286,0.24939754856755436,0.3047788690302192,0.27879033142257503,0.25852403793459494,0.27241057397276064,0.2517534387026503,0.26198197066246903,0.4103524942493075,0.32958165469228595,0.2622490363471455,0.36249997409732915,0.386035293709299,0.3681328616276323,0.2869288405847181,0.3855858224602588,0.37895694678513153,0.47340562511507644,0.2624394981099048,0.35199376561479573,0.3476558283511003,0.2973970207778585,0.3354001495652972,0.25972669952388916,0.30364852920865937,0.4252400642685747,0.26977687478680035,0.3217053081515766,0.3211251871949166,0.39574482864830174,0.26871632122516403,0.3971177467115753,0.40250651393480325,0.25307105139217717,0.3326258236748974,0.509989424615301,0.24918298390661614,0.2720999485460154,0.2713753245756695,0.3898589670775307,0.510141190538177,0.2521460961309042,0.2826674319261872,0.3192279336405801,0.2631899555626111,0.30689888606725757,0.26004247250740176,0.3380418421272504,0.2550715919996872,0.2940986276109098,0.3537366050960971,0.42468004472579624,0.24987948029128076,0.24712063375112417,0.3052211553267927,0.2599487476283583,0.39356632515144374,0.24503381110152975,0.34038549669531704,0.46398279619381033,0.25970350069274883,0.26216483762276,0.30709384120539907,0.30104715220571576,0.2942095977360673,0.26102370398100205,0.29078566767012504,0.3365642127728672,0.25452907528021895,0.25357417710313174,0.4043579418784746,0.26126713174657334,0.2535513295184957,0.32106258600782717,0.36892649729929894,0.2798499456290974,0.2651279673037298,0.3782138298889696,0.24462134540649785,0.28983546190306536,0.395705257733842,0.33065020934140504,0.32625298034123285,0.27363365000863005,0.28311295291769073,0.44116950129331295,0.2503133012348445,0.2524841811545141,0.38122273929823747,0.33047165020605296,0.42035476474779676,0.3225657600314701
0.36142731779435194,0.2746748605884399,0.27984987802977646,0.24934700356506198,0.2449132423423572,0.25910892706966043,0.24285047524008926,0.3556610028259604,0.296588201746771,0.46427215371550645,0.3559850838360289,0.2393655961910661,0.2922509828542246,0.3326905956538062,0.28244969612396664,0.30979159337501705,0.376869421495769,0.33381919107068087,0.4190262537499156,0.3386963146934584,0.4382497184447079,0.33563095419617484,0.29753063268950986,0.5338041826230886,0.27364641236580606,0.24345432435336728,0.2482166538184824,0.27053578939069095,0.32629816593171546,0.2533791806392243,0.39320544508070626,0.2510202217180683,0.33038970022386266,0.24601858662369566,0.358208884732513,0.2897374319055913,0.2645025676016279,0.31432229161544045,0.3928736801713854,0.38264346691565804,0.37169729371630256,0.33657469904466,0.3079076463465127,0.347278449215774,0.2391692947646436,0.23975187723520844,0.2914606551057522,0.37501310479580313,0.2492947427737451,0.4396672728123072,0.3814563021778238,0.4403131152355984,0.33831083428451897,0.4668681694325081,0.3480379970098197,0.3053105646242615,0.2777506213677787,0.2439731172317106,0.34194420336169423,0.3119513721193706,0.23776669374030504,0.42399965281818885,0.2735910786200442,0.2612080946730701,0.43186112957855244,0.35570439023712036,0.27926908090402486,0.44422750532003685,0.2854877453011906,0.35015968246645135,0.27192022178285385,0.31179286230526393,0.3795294198579817,0.29464595105492714,0.31868346560483185,0.34689973838013166,0.30017111939594027,0.3710066334971836,0.3739517969137903,0.26670207696323084,0.4267718277429983,0.23586619052579075,0.37009374445379706,0.25484667191586485,0.42702009806945435,0.37194767029992737,0.263914530754628,0.37646150378669907,0.26552919361676397,0.39805828619806016,0.24276732349891528,0.3594996066679399,0.34713081610861346,0.35249089312400494,0.2666441340740853,0.35482718090928667,0.26834966962110096,0.24456046908679918,0.3133932828439037,0.2889220118866816
0.2714106841845289,0.39178207763595596,0.3094032856448917,0.2550633997711356,0.21139274557380477,0.37265498805168756,0.3645669093532132,0.3437935080578977,0.3790697033059671,0.21522425874862047,0.27538021487373976,0.26551350660578193,0.2828895549166829,0.28013669116668816,0.21984328324015234,0.2113418658352681,0.30448105479140825,0.34703731605644683,0.23255974830756046,0.22138615306466217,0.2856819524547832,0.3084961445710788,0.2215153967519183,0.3741584925542672,0.22081725180300465,0.3568962378970968,0.3364847423389861,0.32325153658234335,0.4677793888172582,0.44358272709273344,0.2760884677922709,0.22357491265129814,0.3285918582019368,0.3026126940124264,0.25115530542902376,0.3762489107453307,0.29938917455360103,0.35105212516919315,0.3164642614647944,0.21599047831263618,0.2914407704544359,0.23572828882215102,0.26254828440608885,0.2142342520502547,0.2343544530029144,0.38755072249319356,0.4350944242154424,0.2432363580684448,0.25583866943750105,0.24196998435084707,0.2274587949961455,0.3614490971164816,0.21323617111818916,0.2945604307866189,0.34742135360351717,0.23830555253036284,0.3122001356930112,0.26948899417208577,0.30383880459768375,0.2554852742813448,0.3648667784257365,0.24342930102858287,0.4478137768199199,0.27988434377591814,0.2270451338999573,0.21572971077789715,0.39465845691056095,0.4184625242364885,0.25771706564302216,0.25669259926796234,0.3789498864775534,0.34569749520791637,0.2449311486966499,0.20817181172033686,0.3114294934151248,0.32030819584393194,0.2726931040761109,0.3568386180928259,0.4535347033325555,0.3677639645286316,0.3591417314838947,0.35692930423046293,0.22591536992569441,0.3001188619895744,0.25764226907500004,0.2345861937685132,0.25466144492226583,0.35584605366712013,0.22967974235782088,0.3135262136396639,0.34237040873918717,0.25013753942755707,0.29970223709164967,0.2940835400042538,0.2767020996170411,0.22376098757614782,0.32270630647026166,0.22943773009139348,0.3190124418761434,0.40601933439469534
0.4253512509640718,0.23283183132300567,0.3279641233908031,0.5117751670245606,0.2985677349921311,0.25291316951622145,0.23933358508502472,0.46353659475277637,0.3782009435405365,0.38836276671757697,0.25469481247521325,0.2714285460385759,0.5082646486553135,0.26058190285276206,0.23592220388372065,0.28846871030463556,0.23391817341688012,0.23538028076800085,0.22834322065188215,0.3181074022611188,0.4009300056664627,0.2862125410453129,0.2519777924230492,0.2907386728885266,0.2556122505404678,0.34430812367087277,0.314105111850402,0.2907402286530199,0.31948521206266606,0.2580492929138389,0.22880012339005573,0.25959902324742584,0.3488313789319502,0.43084344928413887,0.3891055039444072,0.28674509759231764,0.27165737048507616,0.2342565809925792,0.3455214723549699,0.28726881447703684,0.3215546159663156,0.350776547415268,0.2610168508562105,0.45951269604772466,0.2246881943176451,0.23083415133728802,0.2223978329967217,0.3016125543525917,0.2810635132096313,0.3345086690052458,0.41510730355240966,0.3909316846341194,0.2626129466223118,0.35135525027533526,0.315594192065363,0.4300002371232313,0.27199837155980255,0.23083546709455033,0.31755046651155205,0.27500518976341914,0.31582924550100855,0.31692013722449675,0.30000837499330546,0.2509618515653259,0.29255518686317167,0.307864620250177,0.27252090381879607,0.2255553344715116,0.3272819058798312,0.4288860520694183,0.3570268004437812,0.22421284417411022,0.3847942350758349,0.24277273695691823,0.31954685832579355,0.2508038517736385,0.23826405414061994,0.5225482128232347,0.32326410843724473,0.28798445493953084,0.2716546758619265,0.22516449299722774,0.4069039243158541,0.26901213211950076,0.34241091081402375,0.25573970438423127,0.2840726805540615,0.2483893805475907,0.327224065279038,0.44313237236132386,0.22555746427613524,0.2842299990970139,0.32645069293751916,0.3241888037261345,0.32359951021024697,0.32263061326247644,0.3404140477879826,0.31521872012653007,0.2508790506190271,0.24974358443497244
0.31612158825129266,0.26201549876230873,0.318142004518933,0.260674000382356,0.48236300756528777,0.34357012331784303,0.26457230292977446,0.4082875267267244,0.2557696015412323,0.2895812434170965,0.32898442056127486,0.2555350641621055,0.3128862858941629,0.3877582342456728,0.3886049789149348,0.3461772628400208,0.24026975746223106,0.33123957671743837,0.2564788399300271,0.37825869434043013,0.32960981422258295,0.44452407520594883,0.269484821245578,0.2756139863181123,0.2429928748127211,0.2578218717451041,0.29336187425251176,0.2502549836191987,0.2765900891947496,0.25909712731023515,0.2433280841669549,0.26622759622688635,0.35780906801583817,0.313723702427635,0.2895104655773817,0.3222442278476237,0.29795317754483486,0.23761543802676233,0.3009040242661359,0.29937698288570297,0.2885187220854689,0.3484835783012273,0.3184084971170539,0.2829026112140582,0.30630498268633227,0.24518886288796693,0.2588710236401782,0.23757268629060946,0.44893025752654486,0.4809690321238302,0.2923852635190847,0.2692888883435364,0.33312411446406776,0.3062341955033192,0.25741502110537995,0.2505900029153764,0.3351929176381062,0.2545046293839437,0.29602902675515785,0.2804273212197016,0.3892934027159377,0.3191636165078338,0.2576480503649059,0.2766000918766985,0.4379134308894401,0.2989159386486379,0.2647285135157233,0.3562621420390154,0.24077041622193096,0.33169976658703787,0.25246830959001465,0.3251958156034776,0.2961763543061294,0.23975943342144945,0.3262457666562183,0.3428590377634283,0.3703947147388598,0.26643625331954646,0.31633706794159083,0.25385345581798124,0.26613019900786006,0.3702671780168295,0.29027083156760136,0.3226514576476332,0.3125100848356504,0.3282036401142471,0.42049224065772234,0.2505137614790887,0.27966192193018086,0.3144772428110971,0.4006000543745645,0.31365256742672026,0.2755370811421551,0.2916879317129188,0.36613317789134875,0.3119233571081234,0.3522000649603044,0.3046759756778905,0.24188478442217104,0.2644054018175964
